ubigeo,ambito,nombre,provincia,departamento,razon,actas_pct,donor_ubigeo,donor_nombre,scope
020410,1,Tinco,Carhuaz,Áncash,0% actas contabilizadas,0.0,020401+020403,Carhuaz+Amashca,"centroide (3.6 km, 4.9 km)"
022002,1,Cajamarquilla,Ocros,Áncash,0% actas contabilizadas,0.0,020322+020317,Canis+San Miguel De Corpanqui,"centroide (3.7 km, 7.7 km)"
022007,1,Ocros,Ocros,Áncash,0% actas contabilizadas,0.0,022001+022009,Acas+San Pedro,"centroide (9.6 km, 10.5 km)"
022005,1,Congas,Ocros,Áncash,0% actas contabilizadas,0.0,022009+020310,San Pedro+Huayllacayan,"centroide (6.2 km, 10.3 km)"
022010,1,Santiago De Chilcas,Ocros,Áncash,0% actas contabilizadas,0.0,022001+022004,Acas+Cochas,"centroide (4.7 km, 12.6 km)"
022006,1,Llipa,Ocros,Áncash,0% actas contabilizadas,0.0,020322+020324,Canis+La Primavera,"centroide (6.4 km, 9.6 km)"
022008,1,San Cristóbal De Rajan,Ocros,Áncash,0% actas contabilizadas,0.0,020322+020317,Canis+San Miguel De Corpanqui,"centroide (7.7 km, 11.6 km)"
021004,1,Huacaschuque,Pallasca,Áncash,0% actas contabilizadas,0.0,021002+021001,Bolognesi+Cabana,"centroide (7.0 km, 9.6 km)"
021005,1,Huandoval,Pallasca,Áncash,0% actas contabilizadas,0.0,021001+021002,Cabana+Bolognesi,"centroide (7.8 km, 8.6 km)"
021006,1,Lacabamba,Pallasca,Áncash,0% actas contabilizadas,0.0,021003+021001,Conchucos+Cabana,"centroide (5.1 km, 19.1 km)"
021007,1,Llapo,Pallasca,Áncash,0% actas contabilizadas,0.0,021010+020603,Santa Rosa+Bambas,"centroide (3.2 km, 11.0 km)"
021008,1,Pallasca,Pallasca,Áncash,0% actas contabilizadas,0.0,021002+021001,Bolognesi+Cabana,"centroide (12.2 km, 15.6 km)"
021009,1,Pampas,Pallasca,Áncash,0% actas contabilizadas,0.0,021003+021002,Conchucos+Bolognesi,"centroide (9.4 km, 24.2 km)"
021011,1,Tauca,Pallasca,Áncash,0% actas contabilizadas,0.0,021010+021001,Santa Rosa+Cabana,"centroide (7.2 km, 9.2 km)"
021303,1,Macate,Santa,Áncash,0% actas contabilizadas,0.0,020709+020603,Yuracmarca+Bambas,"centroide (17.5 km, 18.9 km)"
021302,1,Caceres Del Perú,Santa,Áncash,0% actas contabilizadas,0.0,020706+020710,Pamparomas+Santo Toribio,"centroide (18.4 km, 29.6 km)"
021304,1,Moro,Santa,Áncash,0% actas contabilizadas,0.0,021305+020706,Nepeña+Pamparomas,"centroide (19.8 km, 23.3 km)"
021401,1,Sihuas,Sihuas,Áncash,0% actas contabilizadas,0.0,021408+021409,Cashapampa+Ragash,"centroide (2.6 km, 4.6 km)"
030308,1,Pampachiri,Andahuaylas,Apurímac,0% actas contabilizadas,0.0,051107+051108,San Pedro De Larcay+Soras,"centroide (3.6 km, 10.3 km)"
030105,1,Huanipaca,Abancay,Apurímac,0% actas contabilizadas,0.0,030108+030109,San Pedro De Cachora+Tamburco,"centroide (13.1 km, 15.8 km)"
030706,1,Huaccana,Chincheros,Apurímac,0% actas contabilizadas,0.0,030702+030710,Ongoy+El Porvenir,"centroide (2.8 km, 10.4 km)"
030709,1,Rocchacc,Chincheros,Apurímac,0% actas contabilizadas,0.0,030710+030703,El Porvenir+Ocobamba,"centroide (4.9 km, 6.3 km)"
040116,1,San Juan De Tarucani,Arequipa,Arequipa,0% actas contabilizadas,0.0,170210+170206,Ubinas+Lloque,"centroide (31.5 km, 37.9 km)"
040513,1,Uñon,Castilla,Arequipa,0% actas contabilizadas,0.0,040511+040508,Tipan+Machaguay,"centroide (7.5 km, 11.8 km)"
050310,1,Canayre,Huanta,Ayacucho,0% actas contabilizadas,0.0,110709+050302,Vizcatán Del Ene+Ayahuanco,"centroide (10.7 km, 48.1 km)"
050309,1,Llochegua,Huanta,Ayacucho,0% actas contabilizadas,0.0,110709+050311,Vizcatán Del Ene+Uchuraccay,"centroide (28.1 km, 46.9 km)"
050108,1,Santiago De Pischa,Huamanga,Ayacucho,0% actas contabilizadas,0.0,080309+080310,San Antonio De Antaparco+Santo Tomás De Pata,"centroide (2.2 km, 4.1 km)"
050403,1,Ayna,La Mar,Ayacucho,0% actas contabilizadas,0.0,050311+050406,Uchuraccay+Tambo,"centroide (41.5 km, 43.9 km)"
050407,1,Luis Carranza,La Mar,Ayacucho,0% actas contabilizadas,0.0,050404+050111,Chilcas+Acocro,"centroide (6.6 km, 16.0 km)"
050312,1,Pucacolpa,Huanta,Ayacucho,0% actas contabilizadas,0.0,080710+080703,Pachamarca+Chinchihuasi,"centroide (11.3 km, 12.4 km)"
050308,1,Sivia,Huanta,Ayacucho,0% actas contabilizadas,0.0,110709+050311,Vizcatán Del Ene+Uchuraccay,"centroide (40.6 km, 41.7 km)"
050409,1,Samugari,La Mar,Ayacucho,0% actas contabilizadas,0.0,050402+050406,Anco+Tambo,"centroide (32.9 km, 44.4 km)"
050410,1,Anchihuay,La Mar,Ayacucho,0% actas contabilizadas,0.0,050402+050405,Anco+Chungui,"centroide (25.7 km, 40.1 km)"
050408,1,Santa Rosa,La Mar,Ayacucho,0% actas contabilizadas,0.0,050402+050406,Anco+Tambo,"centroide (41.5 km, 42.3 km)"
050412,1,Unión Progreso,La Mar,Ayacucho,0% actas contabilizadas,0.0,050413,Patibamba,provincia
050415,1,Río Magdalena,La Mar,Ayacucho,0% actas contabilizadas,0.0,050414,Ninabamba,provincia
050904,1,Carhuanca,Vilcas Huamán,Ayacucho,0% actas contabilizadas,0.0,050907+051102,Saurama+Belén,"centroide (6.0 km, 8.0 km)"
060203,1,Condebamba,Cajabamba,Cajamarca,0% actas contabilizadas,0.0,120305+061207,Marcabal+Chancay,"centroide (15.2 km, 21.5 km)"
050908,1,Independencia,Vilcas Huamán,Ayacucho,0% actas contabilizadas,0.0,050903+050708,Accomarca+Hualla,"centroide (6.5 km, 8.0 km)"
050905,1,Concepción,Vilcas Huamán,Ayacucho,0% actas contabilizadas,0.0,030711+050902,Los Chankas+Vischongo,"centroide (12.3 km, 14.4 km)"
060202,1,Cachachi,Cajabamba,Cajamarca,0% actas contabilizadas,0.0,061201+061207,Pedro Gálvez+Chancay,"centroide (16.6 km, 17.4 km)"
060201,1,Cajabamba,Cajabamba,Cajamarca,0% actas contabilizadas,0.0,120305+120301,Marcabal+Huamachuco,"centroide (9.3 km, 20.9 km)"
060205,1,Sitacocha,Cajabamba,Cajamarca,0% actas contabilizadas,0.0,120305+061207,Marcabal+Chancay,"centroide (21.9 km, 22.4 km)"
060301,1,Celendín,Celendín,Cajamarca,0% actas contabilizadas,0.0,060304+010403,Huasmín+Cocabamba,"centroide (11.7 km, 32.0 km)"
060303,1,Chumuch,Celendín,Cajamarca,0% actas contabilizadas,0.0,010414+010403,Pisuquia+Cocabamba,"centroide (20.5 km, 21.6 km)"
060102,1,Asunción,Cajamarca,Cajamarca,0% actas contabilizadas,0.0,060112+060106,San Juan+Jesús,"centroide (4.4 km, 17.6 km)"
060103,1,Cospan,Cajamarca,Cajamarca,0% actas contabilizadas,0.0,060112+121104,San Juan+Sayapullo,"centroide (15.9 km, 20.6 km)"
060302,1,Cortegana,Celendín,Cajamarca,0% actas contabilizadas,0.0,060612+060605,Paccha+Chadín,"centroide (10.6 km, 11.0 km)"
060310,1,Sucre,Celendín,Cajamarca,0% actas contabilizadas,0.0,060304+060105,Huasmín+Encañada,"centroide (16.8 km, 28.1 km)"
060305,1,Jorge Chávez,Celendín,Cajamarca,0% actas contabilizadas,0.0,060304+060105,Huasmín+Encañada,"centroide (20.5 km, 32.3 km)"
060306,1,José Gálvez,Celendín,Cajamarca,0% actas contabilizadas,0.0,060304+060105,Huasmín+Encañada,"centroide (15.8 km, 29.5 km)"
060312,1,La Libertad De Pallán,Celendín,Cajamarca,0% actas contabilizadas,0.0,060304+060701,Huasmín+Bambamarca,"centroide (13.3 km, 26.6 km)"
060307,1,Miguel Iglesias,Celendín,Cajamarca,0% actas contabilizadas,0.0,060304+010403,Huasmín+Cocabamba,"centroide (20.9 km, 25.4 km)"
060308,1,Oxamarca,Celendín,Cajamarca,0% actas contabilizadas,0.0,061206+061203,José Sabogal+Gregorio Pita,"centroide (23.5 km, 27.6 km)"
060607,1,Chimbán,Chota,Cajamarca,0% actas contabilizadas,0.0,060505+060510,La Ramada+San Luis De Lucma,"centroide (10.7 km, 14.6 km)"
060618,1,Choropampa,Chota,Cajamarca,0% actas contabilizadas,0.0,060605+060612,Chadín+Paccha,"centroide (11.2 km, 14.1 km)"
060311,1,Utco,Celendín,Cajamarca,0% actas contabilizadas,0.0,060304+010403,Huasmín+Cocabamba,"centroide (21.1 km, 32.0 km)"
060309,1,Sorochuco,Celendín,Cajamarca,0% actas contabilizadas,0.0,060304+060105,Huasmín+Encañada,"centroide (8.4 km, 21.8 km)"
060613,1,Pión,Chota,Cajamarca,0% actas contabilizadas,0.0,010706+060503,Lonya Grande+Cujillo,"centroide (11.2 km, 12.8 km)"
060616,1,Tocmoche,Chota,Cajamarca,0% actas contabilizadas,0.0,060611+060617,Miracosta+San Juan De Licupis,"centroide (8.6 km, 13.2 km)"
060702,1,Chugur,Hualgayoc,Cajamarca,0% actas contabilizadas,0.0,060905+060910,Ninabamba+Andabamba,"centroide (5.9 km, 8.7 km)"
060808,1,San Felipe,Jaén,Cajamarca,0% actas contabilizadas,0.0,060807+060805,Sallique+Pomahuaca,"centroide (12.5 km, 20.2 km)"
061202,1,Ichocán,San Marcos,Cajamarca,0% actas contabilizadas,0.0,061207+061201,Chancay+Pedro Gálvez,"centroide (2.2 km, 5.8 km)"
061205,1,Eduardo Villanueva,San Marcos,Cajamarca,0% actas contabilizadas,0.0,061207+061201,Chancay+Pedro Gálvez,"centroide (8.5 km, 15.0 km)"
061204,1,José Manuel Quiróz,San Marcos,Cajamarca,0% actas contabilizadas,0.0,061207+061206,Chancay+José Sabogal,"centroide (9.4 km, 11.0 km)"
060909,1,Yauyucan,Santa Cruz,Cajamarca,0% actas contabilizadas,0.0,060910+060905,Andabamba+Ninabamba,"centroide (1.6 km, 4.6 km)"
060906,1,Pulán,Santa Cruz,Cajamarca,0% actas contabilizadas,0.0,061011+060910,Tongod+Andabamba,"centroide (10.7 km, 14.2 km)"
060901,1,Santa Cruz,Santa Cruz,Cajamarca,0% actas contabilizadas,0.0,060904+060903,La Esperanza+Chancaybaños,"centroide (6.5 km, 10.1 km)"
060911,1,Saucepampa,Santa Cruz,Cajamarca,0% actas contabilizadas,0.0,060904+060910,La Esperanza+Andabamba,"centroide (11.2 km, 11.4 km)"
070407,1,Taray,Calca,Cusco,0% actas contabilizadas,0.0,070405+070402,Pisac+Coya,"centroide (1.9 km, 5.7 km)"
070702,1,Capacmarca,Chumbivilcas,Cusco,0% actas contabilizadas,0.0,030505+071002,Mara+Accha,"centroide (13.9 km, 18.9 km)"
070916,1,Kumpirushiato,La Convención,Cusco,0% actas contabilizadas,0.0,070911,Inkawasi,provincia
070909,1,Kimbiri,La Convención,Cusco,0% actas contabilizadas,0.0,050311+050406,Uchuraccay+Tambo,"centroide (41.7 km, 44.3 km)"
070918,1,Manitea,La Convención,Cusco,0% actas contabilizadas,0.0,070911,Inkawasi,provincia
070915,1,Megantoni,La Convención,Cusco,0% actas contabilizadas,0.0,250304+070908,Sepahua+Quellouno,"centroide (65.7 km, 110.3 km)"
070910,1,Pichari,La Convención,Cusco,0% actas contabilizadas,0.0,110709+050311,Vizcatán Del Ene+Uchuraccay,"centroide (42.9 km, 43.6 km)"
070919,1,Unión Asháninka,La Convención,Cusco,0% actas contabilizadas,0.0,070911,Inkawasi,provincia
070913,1,Villa Kintiarina,La Convención,Cusco,0% actas contabilizadas,0.0,050402+050405,Anco+Chungui,"centroide (24.9 km, 35.2 km)"
070917,1,Cielo Punco,La Convención,Cusco,0% actas contabilizadas,0.0,070911,Inkawasi,provincia
070912,1,Villa Virgen,La Convención,Cusco,0% actas contabilizadas,0.0,050402+050405,Anco+Chungui,"centroide (22.0 km, 27.1 km)"
071304,1,Machupicchu,Urubamba,Cusco,0% actas contabilizadas,0.0,070906+070903,Santa Teresa+Huayopata,"centroide (7.9 km, 16.9 km)"
080701,1,Churcampa,Churcampa,Huancavelica,0% actas contabilizadas,0.0,080706+080704,Locroja+El Carmen,"centroide (5.9 km, 10.2 km)"
080705,1,La Merced,Churcampa,Huancavelica,0% actas contabilizadas,0.0,080706+050307,Locroja+Santillana,"centroide (10.5 km, 11.7 km)"
080708,1,San Miguel De Mayocc,Churcampa,Huancavelica,0% actas contabilizadas,0.0,080706+080205,Locroja+Marcas,"centroide (9.2 km, 9.4 km)"
080529,1,Andaymarca,Tayacaja,Huancavelica,0% actas contabilizadas,0.0,080506+080518,Colcabamba+Quishuar,"centroide (11.5 km, 17.4 km)"
080534,1,Cochabamba,Tayacaja,Huancavelica,0% actas contabilizadas,0.0,080531,Pichos,provincia
080511,1,Huachocolpa,Tayacaja,Huancavelica,0% actas contabilizadas,0.0,080526+080519,Salcahuasi+Salcabamba,"centroide (18.2 km, 26.4 km)"
080533,1,Lambras,Tayacaja,Huancavelica,0% actas contabilizadas,0.0,080531,Pichos,provincia
080530,1,Roble,Tayacaja,Huancavelica,0% actas contabilizadas,0.0,080506+080526,Colcabamba+Salcahuasi,"centroide (29.7 km, 31.1 km)"
080525,1,Tintay Puncu,Tayacaja,Huancavelica,0% actas contabilizadas,0.0,080526+080519,Salcahuasi+Salcabamba,"centroide (23.1 km, 26.3 km)"
080532,1,Santiago De Tucuma,Tayacaja,Huancavelica,0% actas contabilizadas,0.0,080512+080509,Huaribamba+Daniel Hernandez,"centroide (6.5 km, 9.0 km)"
080523,1,Surcubamba,Tayacaja,Huancavelica,0% actas contabilizadas,0.0,080526+080519,Salcahuasi+Salcabamba,"centroide (13.2 km, 18.9 km)"
090501,1,Huacrachuco,Marañón,Huánuco,0% actas contabilizadas,0.0,120605+120613,Huancaspata+Santiago De Challas,"centroide (23.2 km, 26.4 km)"
090506,1,La Morada,Marañón,Huánuco,0% actas contabilizadas,0.0,090607+090507,Pucayacu+Santa Rosa De Alto Yanajanca,"centroide (15.0 km, 17.3 km)"
090505,1,San Buenaventura,Marañón,Huánuco,0% actas contabilizadas,0.0,020904+090903,Fidel Olivas Escudero+Canchabamba,"centroide (11.1 km, 14.7 km)"
100209,1,Alto Laran,Chincha,Ica,0% actas contabilizadas,0.0,100201+100210,Chincha Alta+Pueblo Nuevo,"centroide (6.0 km, 6.4 km)"
100202,1,Chavín,Chincha,Ica,0% actas contabilizadas,0.0,140705+140710,Azángaro+Chocos,"centroide (11.8 km, 18.8 km)"
100304,1,Marcona,Nasca,Ica,0% actas contabilizadas,0.0,040411+040405,Lomas+Bella Unión,"centroide (40.9 km, 55.3 km)"
100301,1,Nasca,Nasca,Ica,0% actas contabilizadas,0.0,100303+050512,El Ingenio+Leoncio Prado,"centroide (24.0 km, 30.7 km)"
100305,1,Vista Alegre,Nasca,Ica,0% actas contabilizadas,0.0,100303+050512,El Ingenio+Leoncio Prado,"centroide (25.5 km, 32.2 km)"
100505,1,Tibillo,Palpa,Ica,0% actas contabilizadas,0.0,080602+080612,Córdova+San Isidro,"centroide (6.1 km, 16.9 km)"
110803,1,Vitoc,Chanchamayo,Junín,0% actas contabilizadas,0.0,110802+110801,San Ramón+Chanchamayo,"centroide (10.2 km, 17.1 km)"
100402,1,Huancano,Pisco,Ica,0% actas contabilizadas,0.0,080604+080601,Huaytara+Ayavi,"centroide (28.7 km, 31.1 km)"
110203,1,Andamarca,Concepción,Junín,0% actas contabilizadas,0.0,110204+080520,Comas+San Marcos De Rocchac,"centroide (30.5 km, 41.2 km)"
110206,1,Chambara,Concepción,Junín,0% actas contabilizadas,0.0,110208+110904,Manzanares+Huachac,"centroide (3.4 km, 3.8 km)"
110205,1,Cochas,Concepción,Junín,0% actas contabilizadas,0.0,110204+110121,Comas+Ingenio,"centroide (6.8 km, 31.3 km)"
110207,1,Heroínas Toledo,Concepción,Junín,0% actas contabilizadas,0.0,110214+110125,Santa Rosa De Ocopa+Quichuay,"centroide (4.7 km, 6.0 km)"
110209,1,Mariscal Castilla,Concepción,Junín,0% actas contabilizadas,0.0,110204+110121,Comas+Ingenio,"centroide (11.0 km, 35.8 km)"
110122,1,Pariahuanca,Huancayo,Junín,0% actas contabilizadas,0.0,080520+080526,San Marcos De Rocchac+Salcahuasi,"centroide (13.1 km, 20.9 km)"
110131,1,Santo Domingo De Acobamba,Huancayo,Junín,0% actas contabilizadas,0.0,110204+080520,Comas+San Marcos De Rocchac,"centroide (31.7 km, 36.9 km)"
110317,1,Monobamba,Jauja,Junín,0% actas contabilizadas,0.0,110509+110506,Tapo+Palca,"centroide (26.1 km, 26.4 km)"
110702,1,Coviriali,Satipo,Junín,0% actas contabilizadas,0.0,110701+110708,Satipo+Río Tambo,"centroide (4.3 km, 38.5 km)"
110703,1,Llaylla,Satipo,Junín,0% actas contabilizadas,0.0,110701+110708,Satipo+Río Tambo,"centroide (15.0 km, 40.4 km)"
110704,1,Mazamari,Satipo,Junín,0% actas contabilizadas,0.0,110701+110708,Satipo+Río Tambo,"centroide (14.0 km, 31.4 km)"
110705,1,Pampa Hermosa,Satipo,Junín,0% actas contabilizadas,0.0,110701+110204,Satipo+Comas,"centroide (20.9 km, 50.1 km)"
110706,1,Pangoa,Satipo,Junín,0% actas contabilizadas,0.0,110701+110708,Satipo+Río Tambo,"centroide (25.2 km, 37.0 km)"
110707,1,Río Negro,Satipo,Junín,0% actas contabilizadas,0.0,110701+110805,Satipo+Pichanaqui,"centroide (5.6 km, 39.1 km)"
120204,1,Longotea,Bolívar,La Libertad,0% actas contabilizadas,0.0,120201+061206,Bolívar+José Sabogal,"centroide (22.4 km, 29.3 km)"
120206,1,Uchumarca,Bolívar,La Libertad,0% actas contabilizadas,0.0,120201+061206,Bolívar+José Sabogal,"centroide (16.5 km, 34.1 km)"
120205,1,Ucuncha,Bolívar,La Libertad,0% actas contabilizadas,0.0,120201+061206,Bolívar+José Sabogal,"centroide (17.4 km, 21.8 km)"
120402,1,Agallpampa,Otuzco,La Libertad,0% actas contabilizadas,0.0,121001+121002,Julcán+Carabamba,"centroide (9.5 km, 16.0 km)"
120405,1,La Cuesta,Otuzco,La Libertad,0% actas contabilizadas,0.0,120109+120106,Poroto+Simbal,"centroide (12.4 km, 13.6 km)"
120404,1,Huaranchal,Otuzco,La Libertad,0% actas contabilizadas,0.0,121104+121102,Sayapullo+Lucma,"centroide (10.7 km, 13.3 km)"
120411,1,Usquil,Otuzco,La Libertad,0% actas contabilizadas,0.0,120705+121102,Quiruvilca+Lucma,"centroide (23.9 km, 24.5 km)"
120403,1,Charat,Otuzco,La Libertad,0% actas contabilizadas,0.0,121102+121103,Lucma+Marmot,"centroide (23.4 km, 24.1 km)"
120413,1,Mache,Otuzco,La Libertad,0% actas contabilizadas,0.0,121001+121002,Julcán+Carabamba,"centroide (5.6 km, 12.2 km)"
120408,1,Paranday,Otuzco,La Libertad,0% actas contabilizadas,0.0,120106+120109,Simbal+Poroto,"centroide (15.3 km, 15.5 km)"
120409,1,Salpo,Otuzco,La Libertad,0% actas contabilizadas,0.0,121002+121001,Carabamba+Julcán,"centroide (12.2 km, 13.7 km)"
120410,1,Sinsicap,Otuzco,La Libertad,0% actas contabilizadas,0.0,120106+120109,Simbal+Poroto,"centroide (15.4 km, 17.8 km)"
120401,1,Otuzco,Otuzco,La Libertad,0% actas contabilizadas,0.0,121001+121103,Julcán+Marmot,"centroide (17.9 km, 23.6 km)"
120708,1,Angasmarca,Santiago De Chuco,La Libertad,0% actas contabilizadas,0.0,120706+120701,Santa Cruz De Chuca+Santiago De Chuco,"centroide (9.6 km, 13.0 km)"
120702,1,Cachicadan,Santiago De Chuco,La Libertad,0% actas contabilizadas,0.0,120706+120701,Santa Cruz De Chuca+Santiago De Chuco,"centroide (3.0 km, 6.3 km)"
120703,1,Mollebamba,Santiago De Chuco,La Libertad,0% actas contabilizadas,0.0,021003+120706,Conchucos+Santa Cruz De Chuca,"centroide (17.2 km, 19.4 km)"
120704,1,Mollepata,Santiago De Chuco,La Libertad,0% actas contabilizadas,0.0,021003+021002,Conchucos+Bolognesi,"centroide (14.2 km, 20.3 km)"
130202,1,Incahuasi,Ferreñafe,Lambayeque,0% actas contabilizadas,0.0,060611+130203,Miracosta+Cañaris,"centroide (19.2 km, 21.8 km)"
130205,1,Pueblo Nuevo,Ferreñafe,Lambayeque,0% actas contabilizadas,0.0,130201+130206,Ferreñafe+Manuel Antonio Mesones Muro,"centroide (0.9 km, 6.3 km)"
140302,1,Arahuay,Canta,Lima,0% actas contabilizadas,0.0,140305+140615,Lachaqui+San Antonio,"centroide (9.0 km, 13.8 km)"
140304,1,Huaros,Canta,Lima,0% actas contabilizadas,0.0,140301+140306,Canta+San Buenaventura,"centroide (8.6 km, 13.1 km)"
140806,1,Ihuari,Huaral,Lima,0% actas contabilizadas,0.0,140807+140508,Lampian+Leoncio Prado,"centroide (13.5 km, 14.4 km)"
140505,1,Checras,Huaura,Lima,0% actas contabilizadas,0.0,141005+140508,Pachangara+Leoncio Prado,"centroide (13.1 km, 19.6 km)"
140509,1,Paccho,Huaura,Lima,0% actas contabilizadas,0.0,140508+141002,Leoncio Prado+Navan,"centroide (11.5 km, 16.0 km)"
140502,1,Ambar,Huaura,Lima,0% actas contabilizadas,0.0,141006+140208,Cochamarca+Manas,"centroide (19.7 km, 21.2 km)"
140511,1,Santa Leonor,Huaura,Lima,0% actas contabilizadas,0.0,141005+140508,Pachangara+Leoncio Prado,"centroide (20.9 km, 23.8 km)"
140128,1,Santa María Del Mar,Lima,Lima,0% actas contabilizadas,0.0,140123+140121,San Bartolo+Punta Negra,"centroide (1.6 km, 4.7 km)"
141004,1,Andajes,Oyón,Lima,0% actas contabilizadas,0.0,141005+141003,Pachangara+Caujul,"centroide (4.3 km, 7.8 km)"
141001,1,Oyón,Oyón,Lima,0% actas contabilizadas,0.0,141005+141003,Pachangara+Caujul,"centroide (19.4 km, 27.2 km)"
150702,1,Andoas,Datem Del Marañón,Loreto,0% actas contabilizadas,0.0,150706+150305,Pastaza+Trompeteros,"centroide (131.8 km, 156.7 km)"
150701,1,Barranca,Datem Del Marañón,Loreto,0% actas contabilizadas,0.0,150706+150205,Pastaza+Jeberos,"centroide (20.3 km, 59.3 km)"
150703,1,Cahuapanas,Datem Del Marañón,Loreto,0% actas contabilizadas,0.0,210509+210508,Awajun+Pardo Miguel,"centroide (73.5 km, 74.8 km)"
150704,1,Manseriche,Datem Del Marañón,Loreto,0% actas contabilizadas,0.0,150706+010206,Pastaza+Imaza,"centroide (92.5 km, 117.4 km)"
150705,1,Morona,Datem Del Marañón,Loreto,0% actas contabilizadas,0.0,150706+150205,Pastaza+Jeberos,"centroide (78.5 km, 148.9 km)"
150106,1,Napo,Maynas,Loreto,0% actas contabilizadas,0.0,150105+150110,Mazan+Indiana,"centroide (129.3 km, 132.7 km)"
150108,1,Torres Causana,Maynas,Loreto,0% actas contabilizadas,0.0,150303+150305,Tigre+Trompeteros,"centroide (283.5 km, 315.4 km)"
150901,1,Putumayo,Putumayo,Loreto,0% actas contabilizadas,0.0,150104+150110,Las Amazonas+Indiana,"centroide (109.1 km, 124.2 km)"
150902,1,Rosa Panduro,Putumayo,Loreto,0% actas contabilizadas,0.0,150105+150110,Mazan+Indiana,"centroide (192.6 km, 194.8 km)"
150410,1,Jenaro Herrera,Requena,Loreto,0% actas contabilizadas,0.0,150407+150401,Saquena+Requena,"centroide (25.0 km, 27.3 km)"
150903,1,Teniente Manuel Clavero,Putumayo,Loreto,0% actas contabilizadas,0.0,150303+150305,Tigre+Trompeteros,"centroide (346.7 km, 384.0 km)"
160202,1,Fitzcarrald,Manú,Madre De Dios,0% actas contabilizadas,0.0,160203+071105,Madre De Dios+Kosñipata,"centroide (68.4 km, 89.4 km)"
150411,1,Yaquerana,Requena,Loreto,0% actas contabilizadas,0.0,150407+150301,Saquena+Nauta,"centroide (86.8 km, 105.4 km)"
160201,1,Manú,Manú,Madre De Dios,0% actas contabilizadas,0.0,071105+071104,Kosñipata+Challabamba,"centroide (9.0 km, 52.0 km)"
190203,1,Lagunas,Ayabaca,Piura,0% actas contabilizadas,0.0,190206+190202,Sapillica+Frías,"centroide (15.2 km, 19.5 km)"
190204,1,Montero,Ayabaca,Piura,0% actas contabilizadas,0.0,190209+190207,Jililí+Sicchez,"centroide (6.3 km, 10.0 km)"
190210,1,Paimas,Ayabaca,Piura,0% actas contabilizadas,0.0,190209+190206,Jililí+Sapillica,"centroide (17.1 km, 17.3 km)"
190208,1,Suyo,Ayabaca,Piura,0% actas contabilizadas,0.0,190209+190207,Jililí+Sicchez,"centroide (24.1 km, 27.2 km)"
190306,1,El Carmen De La Frontera,Huancabamba,Piura,0% actas contabilizadas,0.0,190301+190304,Huancabamba+Sondor,"centroide (10.3 km, 18.7 km)"
190305,1,Sondorillo,Huancabamba,Piura,0% actas contabilizadas,0.0,190304+190301,Sondor+Huancabamba,"centroide (3.4 km, 11.5 km)"
