id_ambito_geografico,ubigeo_distrito,nombre_distrito,ubigeo_provincia,nombre_provincia,ubigeo_departamento,nombre_departamento
1,050108,Santiago De Pischa,050100,Huamanga,050000,Ayacucho
1,050112,Socos,050100,Huamanga,050000,Ayacucho
1,050110,Tambillo,050100,Huamanga,050000,Ayacucho
1,050109,Vinchos,050100,Huamanga,050000,Ayacucho
1,050804,Carapo,050800,Huanca Sancos,050000,Ayacucho
1,050802,Sacsamarca,050800,Huanca Sancos,050000,Ayacucho
1,050801,Sancos,050800,Huanca Sancos,050000,Ayacucho
1,050803,Santiago De Lucanamarca,050800,Huanca Sancos,050000,Ayacucho
1,050302,Ayahuanco,050300,Huanta,050000,Ayacucho
1,050310,Canayre,050300,Huanta,050000,Ayacucho
1,050313,Chaca,050300,Huanta,050000,Ayacucho
1,050303,Huamanguilla,050300,Huanta,050000,Ayacucho
1,050301,Huanta,050300,Huanta,050000,Ayacucho
1,050304,Iguain,050300,Huanta,050000,Ayacucho
1,050309,Llochegua,050300,Huanta,050000,Ayacucho
1,050305,Luricocha,050300,Huanta,050000,Ayacucho
1,050312,Pucacolpa,050300,Huanta,050000,Ayacucho
1,050314,Putis,050300,Huanta,050000,Ayacucho
1,050307,Santillana,050300,Huanta,050000,Ayacucho
1,050308,Sivia,050300,Huanta,050000,Ayacucho
1,050311,Uchuraccay,050300,Huanta,050000,Ayacucho
1,050410,Anchihuay,050400,La Mar,050000,Ayacucho
1,050402,Anco,050400,La Mar,050000,Ayacucho
1,050403,Ayna,050400,La Mar,050000,Ayacucho
1,050404,Chilcas,050400,La Mar,050000,Ayacucho
1,050405,Chungui,050400,La Mar,050000,Ayacucho
1,050407,Luis Carranza,050400,La Mar,050000,Ayacucho
1,050414,Ninabamba,050400,La Mar,050000,Ayacucho
1,050411,Oronccoy,050400,La Mar,050000,Ayacucho
1,050413,Patibamba,050400,La Mar,050000,Ayacucho
1,050415,Río Magdalena,050400,La Mar,050000,Ayacucho
1,050409,Samugari,050400,La Mar,050000,Ayacucho
1,050401,San Miguel,050400,La Mar,050000,Ayacucho
1,050408,Santa Rosa,050400,La Mar,050000,Ayacucho
1,050406,Tambo,050400,La Mar,050000,Ayacucho
1,050412,Unión Progreso,050400,La Mar,050000,Ayacucho
1,050502,Aucara,050500,Lucanas,050000,Ayacucho
1,050503,Cabana,050500,Lucanas,050000,Ayacucho
1,050504,Carmen Salcedo,050500,Lucanas,050000,Ayacucho
1,050506,Chaviña,050500,Lucanas,050000,Ayacucho
1,050508,Chipao,050500,Lucanas,050000,Ayacucho
1,050510,Huac-Huas,050500,Lucanas,050000,Ayacucho
1,050511,Laramate,050500,Lucanas,050000,Ayacucho
1,050512,Leoncio Prado,050500,Lucanas,050000,Ayacucho
1,050514,Llauta,050500,Lucanas,050000,Ayacucho
1,050513,Lucanas,050500,Lucanas,050000,Ayacucho
1,050516,Ocaña,050500,Lucanas,050000,Ayacucho
1,050517,Otoca,050500,Lucanas,050000,Ayacucho
1,050501,Puquio,050500,Lucanas,050000,Ayacucho
1,050529,Saisa,050500,Lucanas,050000,Ayacucho
1,050520,Sancos,050500,Lucanas,050000,Ayacucho
1,050532,San Cristóbal,050500,Lucanas,050000,Ayacucho
1,050521,San Juan,050500,Lucanas,050000,Ayacucho
1,050522,San Pedro,050500,Lucanas,050000,Ayacucho
1,050531,San Pedro De Palco,050500,Lucanas,050000,Ayacucho
1,050524,Santa Ana De Huaycahuacho,050500,Lucanas,050000,Ayacucho
1,050525,Santa Lucía,050500,Lucanas,050000,Ayacucho
1,050605,Chumpi,050600,Parinacochas,050000,Ayacucho
1,050601,Coracora,050600,Parinacochas,050000,Ayacucho
1,050604,Coronel Castañeda,050600,Parinacochas,050000,Ayacucho
1,050608,Pacapausa,050600,Parinacochas,050000,Ayacucho
1,050611,Pullo,050600,Parinacochas,050000,Ayacucho
1,050612,Puyusca,050600,Parinacochas,050000,Ayacucho
1,050615,San Francisco De Rivacayco,050600,Parinacochas,050000,Ayacucho
1,050616,Upahuacho,050600,Parinacochas,050000,Ayacucho
1,051002,Colta,051000,Páucar Del Sara Sara,050000,Ayacucho
1,051003,Corculla,051000,Páucar Del Sara Sara,050000,Ayacucho
1,051004,Lampa,051000,Páucar Del Sara Sara,050000,Ayacucho
1,051005,Marcabamba,051000,Páucar Del Sara Sara,050000,Ayacucho
1,051006,Oyolo,051000,Páucar Del Sara Sara,050000,Ayacucho
1,051007,Pararca,051000,Páucar Del Sara Sara,050000,Ayacucho
1,051001,Pausa,051000,Páucar Del Sara Sara,050000,Ayacucho
1,051008,San Javier De Alpabamba,051000,Páucar Del Sara Sara,050000,Ayacucho
1,051009,San José De Ushua,051000,Páucar Del Sara Sara,050000,Ayacucho
1,051010,Sara Sara,051000,Páucar Del Sara Sara,050000,Ayacucho
1,051102,Belén,051100,Sucre,050000,Ayacucho
1,051103,Chalcos,051100,Sucre,050000,Ayacucho
1,051110,Chilcayoc,051100,Sucre,050000,Ayacucho
1,051109,Huacaña,051100,Sucre,050000,Ayacucho
1,051111,Morcolla,051100,Sucre,050000,Ayacucho
1,051105,Paico,051100,Sucre,050000,Ayacucho
1,051101,Querobamba,051100,Sucre,050000,Ayacucho
1,051107,San Pedro De Larcay,051100,Sucre,050000,Ayacucho
1,051104,San Salvador De Quije,051100,Sucre,050000,Ayacucho
1,051106,Santiago De Paucaray,051100,Sucre,050000,Ayacucho
1,051108,Soras,051100,Sucre,050000,Ayacucho
1,050702,Alcamenca,050700,Víctor Fajardo,050000,Ayacucho
1,050703,Apongo,050700,Víctor Fajardo,050000,Ayacucho
1,050715,Asquipata,050700,Víctor Fajardo,050000,Ayacucho
1,050704,Canaria,050700,Víctor Fajardo,050000,Ayacucho
1,050706,Cayara,050700,Víctor Fajardo,050000,Ayacucho
1,050707,Colca,050700,Víctor Fajardo,050000,Ayacucho
1,050708,Hualla,050700,Víctor Fajardo,050000,Ayacucho
1,050709,Huamanquiquia,050700,Víctor Fajardo,050000,Ayacucho
1,050701,Huancapi,050700,Víctor Fajardo,050000,Ayacucho
1,050710,Huancaraylla,050700,Víctor Fajardo,050000,Ayacucho
1,050713,Sarhua,050700,Víctor Fajardo,050000,Ayacucho
1,050714,Vilcanchos,050700,Víctor Fajardo,050000,Ayacucho
1,050903,Accomarca,050900,Vilcas Huamán,050000,Ayacucho
1,050904,Carhuanca,050900,Vilcas Huamán,050000,Ayacucho
1,050905,Concepción,050900,Vilcas Huamán,050000,Ayacucho
1,050906,Huambalpa,050900,Vilcas Huamán,050000,Ayacucho
1,050908,Independencia,050900,Vilcas Huamán,050000,Ayacucho
1,050907,Saurama,050900,Vilcas Huamán,050000,Ayacucho
1,050901,Vilcas Huamán,050900,Vilcas Huamán,050000,Ayacucho
1,050902,Vischongo,050900,Vilcas Huamán,050000,Ayacucho
1,060202,Cachachi,060200,Cajabamba,060000,Cajamarca
1,060201,Cajabamba,060200,Cajabamba,060000,Cajamarca
1,060203,Condebamba,060200,Cajabamba,060000,Cajamarca
1,060205,Sitacocha,060200,Cajabamba,060000,Cajamarca
1,060102,Asunción,060100,Cajamarca,060000,Cajamarca
1,060101,Cajamarca,060100,Cajamarca,060000,Cajamarca
1,060104,Chetilla,060100,Cajamarca,060000,Cajamarca
1,060103,Cospan,060100,Cajamarca,060000,Cajamarca
1,060105,Encañada,060100,Cajamarca,060000,Cajamarca
1,060106,Jesús,060100,Cajamarca,060000,Cajamarca
1,060108,Llacanora,060100,Cajamarca,060000,Cajamarca
1,060107,Los Baños Del Inca,060100,Cajamarca,060000,Cajamarca
1,060109,Magdalena,060100,Cajamarca,060000,Cajamarca
1,060110,Matara,060100,Cajamarca,060000,Cajamarca
1,060111,Namora,060100,Cajamarca,060000,Cajamarca
1,060112,San Juan,060100,Cajamarca,060000,Cajamarca
1,060301,Celendín,060300,Celendín,060000,Cajamarca
1,060303,Chumuch,060300,Celendín,060000,Cajamarca
1,060302,Cortegana,060300,Celendín,060000,Cajamarca
1,060304,Huasmín,060300,Celendín,060000,Cajamarca
1,060305,Jorge Chávez,060300,Celendín,060000,Cajamarca
1,060306,José Gálvez,060300,Celendín,060000,Cajamarca
1,060312,La Libertad De Pallán,060300,Celendín,060000,Cajamarca
1,060307,Miguel Iglesias,060300,Celendín,060000,Cajamarca
1,060308,Oxamarca,060300,Celendín,060000,Cajamarca
1,060309,Sorochuco,060300,Celendín,060000,Cajamarca
1,060310,Sucre,060300,Celendín,060000,Cajamarca
1,060311,Utco,060300,Celendín,060000,Cajamarca
1,060602,Anguía,060600,Chota,060000,Cajamarca
1,060605,Chadín,060600,Chota,060000,Cajamarca
1,060619,Chalamarca,060600,Chota,060000,Cajamarca
1,060606,Chiguirip,060600,Chota,060000,Cajamarca
1,060607,Chimbán,060600,Chota,060000,Cajamarca
1,060618,Choropampa,060600,Chota,060000,Cajamarca
1,060601,Chota,060600,Chota,060000,Cajamarca
1,060603,Cochabamba,060600,Chota,060000,Cajamarca
1,060604,Conchán,060600,Chota,060000,Cajamarca
1,060608,Huambos,060600,Chota,060000,Cajamarca
1,060609,Lajas,060600,Chota,060000,Cajamarca
1,060610,Llama,060600,Chota,060000,Cajamarca
1,060611,Miracosta,060600,Chota,060000,Cajamarca
1,060612,Paccha,060600,Chota,060000,Cajamarca
1,060613,Pión,060600,Chota,060000,Cajamarca
1,060614,Querocoto,060600,Chota,060000,Cajamarca
1,060617,San Juan De Licupis,060600,Chota,060000,Cajamarca
1,060615,Tacabamba,060600,Chota,060000,Cajamarca
1,060616,Tocmoche,060600,Chota,060000,Cajamarca
1,060403,Chilete,060400,Contumaza,060000,Cajamarca
1,060401,Contumaza,060400,Contumaza,060000,Cajamarca
1,060406,Cupisnique,060400,Contumaza,060000,Cajamarca
1,060404,Guzmango,060400,Contumaza,060000,Cajamarca
1,060405,San Benito,060400,Contumaza,060000,Cajamarca
1,060409,Santa Cruz De Toled,060400,Contumaza,060000,Cajamarca
1,060407,Tantarica,060400,Contumaza,060000,Cajamarca
1,060408,Yonán,060400,Contumaza,060000,Cajamarca
1,060502,Callayuc,060500,Cutervo,060000,Cajamarca
1,060504,Choros,060500,Cutervo,060000,Cajamarca
1,060503,Cujillo,060500,Cutervo,060000,Cajamarca
1,060501,Cutervo,060500,Cutervo,060000,Cajamarca
1,060505,La Ramada,060500,Cutervo,060000,Cajamarca
1,060506,Pimpingos,060500,Cutervo,060000,Cajamarca
1,060507,Querocotillo,060500,Cutervo,060000,Cajamarca
1,060508,San Andrés De Cutervo,060500,Cutervo,060000,Cajamarca
1,060509,San Juan De Cutervo,060500,Cutervo,060000,Cajamarca
1,060510,San Luis De Lucma,060500,Cutervo,060000,Cajamarca
1,060511,Santa Cruz,060500,Cutervo,060000,Cajamarca
1,060512,Santo Domingo De La Capilla,060500,Cutervo,060000,Cajamarca
1,060513,Santo Tomás,060500,Cutervo,060000,Cajamarca
1,060514,Socota,060500,Cutervo,060000,Cajamarca
1,060515,Toribio Casanova,060500,Cutervo,060000,Cajamarca
1,060701,Bambamarca,060700,Hualgayoc,060000,Cajamarca
1,060702,Chugur,060700,Hualgayoc,060000,Cajamarca
1,060703,Hualgayoc,060700,Hualgayoc,060000,Cajamarca
1,060802,Bellavista,060800,Jaén,060000,Cajamarca
1,060804,Chontalí,060800,Jaén,060000,Cajamarca
1,060803,Colasay,060800,Jaén,060000,Cajamarca
1,060812,Huabal,060800,Jaén,060000,Cajamarca
1,060801,Jaén,060800,Jaén,060000,Cajamarca
1,060811,Las Pirias,060800,Jaén,060000,Cajamarca
1,060805,Pomahuaca,060800,Jaén,060000,Cajamarca
1,060806,Pucara,060800,Jaén,060000,Cajamarca
1,060807,Sallique,060800,Jaén,060000,Cajamarca
1,060808,San Felipe,060800,Jaén,060000,Cajamarca
1,060809,San José Del Alto,060800,Jaén,060000,Cajamarca
1,060810,Santa Rosa,060800,Jaén,060000,Cajamarca
1,061102,Chirinos,061100,San Ignacio,060000,Cajamarca
1,061103,Huarango,061100,San Ignacio,060000,Cajamarca
1,061105,La Coipa,061100,San Ignacio,060000,Cajamarca
1,061104,Namballe,061100,San Ignacio,060000,Cajamarca
1,061101,San Ignacio,061100,San Ignacio,060000,Cajamarca
1,061106,San José De Lourdes,061100,San Ignacio,060000,Cajamarca
1,061107,Tabaconas,061100,San Ignacio,060000,Cajamarca
1,061207,Chancay,061200,San Marcos,060000,Cajamarca
1,061205,Eduardo Villanueva,061200,San Marcos,060000,Cajamarca
1,061203,Gregorio Pita,061200,San Marcos,060000,Cajamarca
1,061202,Ichocán,061200,San Marcos,060000,Cajamarca
1,061204,José Manuel Quiróz,061200,San Marcos,060000,Cajamarca
1,061206,José Sabogal,061200,San Marcos,060000,Cajamarca
1,061201,Pedro Gálvez,061200,San Marcos,060000,Cajamarca
1,061013,Bolívar,061000,San Miguel,060000,Cajamarca
1,061002,Calquis,061000,San Miguel,060000,Cajamarca
1,061012,Catilluc,061000,San Miguel,060000,Cajamarca
1,061009,El Prado,061000,San Miguel,060000,Cajamarca
1,061003,La Florida,061000,San Miguel,060000,Cajamarca
1,061004,Llapa,061000,San Miguel,060000,Cajamarca
1,061005,Nanchoc,061000,San Miguel,060000,Cajamarca
1,061006,Niepos,061000,San Miguel,060000,Cajamarca
1,061007,San Gregorio,061000,San Miguel,060000,Cajamarca
1,061001,San Miguel,061000,San Miguel,060000,Cajamarca
1,061008,San Silvestre De Cochan,061000,San Miguel,060000,Cajamarca
1,061011,Tongod,061000,San Miguel,060000,Cajamarca
1,061010,Unión Agua Blanca,061000,San Miguel,060000,Cajamarca
1,061302,San Bernardino,061300,San Pablo,060000,Cajamarca
1,061303,San Luis,061300,San Pablo,060000,Cajamarca
1,061301,San Pablo,061300,San Pablo,060000,Cajamarca
1,061304,Tumbadén,061300,San Pablo,060000,Cajamarca
1,060910,Andabamba,060900,Santa Cruz,060000,Cajamarca
1,060902,Catache,060900,Santa Cruz,060000,Cajamarca
1,060903,Chancaybaños,060900,Santa Cruz,060000,Cajamarca
1,060904,La Esperanza,060900,Santa Cruz,060000,Cajamarca
1,060905,Ninabamba,060900,Santa Cruz,060000,Cajamarca
1,060906,Pulán,060900,Santa Cruz,060000,Cajamarca
1,060901,Santa Cruz,060900,Santa Cruz,060000,Cajamarca
1,060911,Saucepampa,060900,Santa Cruz,060000,Cajamarca
1,060907,Sexi,060900,Santa Cruz,060000,Cajamarca
1,060908,Uticyacu,060900,Santa Cruz,060000,Cajamarca
1,060909,Yauyucan,060900,Santa Cruz,060000,Cajamarca
1,240102,Bellavista,240100,Callao,240000,Callao
1,240101,Callao,240100,Callao,240000,Callao
1,240104,Carmen De La Legua - Reynoso,240100,Callao,240000,Callao
1,240105,La Perla,240100,Callao,240000,Callao
1,240103,La Punta,240100,Callao,240000,Callao
1,240107,Mi Perú,240100,Callao,240000,Callao
1,240106,Ventanilla,240100,Callao,240000,Callao
1,070201,Acomayo,070200,Acomayo,070000,Cusco
1,070202,Acopia,070200,Acomayo,070000,Cusco
1,070203,Acos,070200,Acomayo,070000,Cusco
1,070207,Mosoc Llacta,070200,Acomayo,070000,Cusco
1,070204,Pomacanchi,070200,Acomayo,070000,Cusco
1,070205,Rondocan,070200,Acomayo,070000,Cusco
1,070206,Sangarara,070200,Acomayo,070000,Cusco
1,070309,Ancahuasi,070300,Anta,070000,Cusco
1,070301,Anta,070300,Anta,070000,Cusco
1,070308,Cachimayo,070300,Anta,070000,Cusco
1,070302,Chinchaypujio,070300,Anta,070000,Cusco
1,070303,Huarocondo,070300,Anta,070000,Cusco
1,070304,Limatambo,070300,Anta,070000,Cusco
1,070305,Mollepata,070300,Anta,070000,Cusco
1,070306,Pucyura,070300,Anta,070000,Cusco
1,070307,Zurite,070300,Anta,070000,Cusco
1,070401,Calca,070400,Calca,070000,Cusco
1,070402,Coya,070400,Calca,070000,Cusco
1,070403,Lamay,070400,Calca,070000,Cusco
1,070404,Lares,070400,Calca,070000,Cusco
1,070405,Pisac,070400,Calca,070000,Cusco
1,070406,San Salvador,070400,Calca,070000,Cusco
1,070407,Taray,070400,Calca,070000,Cusco
1,070408,Yanatile,070400,Calca,070000,Cusco
1,070502,Checca,070500,Canas,070000,Cusco
1,070503,Kunturkanki,070500,Canas,070000,Cusco
1,070504,Langui,070500,Canas,070000,Cusco
1,070505,Layo,070500,Canas,070000,Cusco
1,070506,Pampamarca,070500,Canas,070000,Cusco
1,070507,Quehue,070500,Canas,070000,Cusco
1,070508,Túpac Amaru,070500,Canas,070000,Cusco
1,070501,Yanaoca,070500,Canas,070000,Cusco
1,070603,Checacupe,070600,Canchis,070000,Cusco
1,070602,Combapata,070600,Canchis,070000,Cusco
1,070604,Marangani,070600,Canchis,070000,Cusco
1,070605,Pitumarca,070600,Canchis,070000,Cusco
1,070606,San Pablo,070600,Canchis,070000,Cusco
1,070607,San Pedro,070600,Canchis,070000,Cusco
1,070601,Sicuani,070600,Canchis,070000,Cusco
1,070608,Tinta,070600,Canchis,070000,Cusco
1,070702,Capacmarca,070700,Chumbivilcas,070000,Cusco
1,070704,Chamaca,070700,Chumbivilcas,070000,Cusco
1,070703,Colquemarca,070700,Chumbivilcas,070000,Cusco
1,070705,Livitaca,070700,Chumbivilcas,070000,Cusco
1,070706,Llusco,070700,Chumbivilcas,070000,Cusco
1,070707,Quiñota,070700,Chumbivilcas,070000,Cusco
1,070701,Santo Tomás,070700,Chumbivilcas,070000,Cusco
1,070708,Velille,070700,Chumbivilcas,070000,Cusco
1,070102,Ccorca,070100,Cusco,070000,Cusco
1,070101,Cusco,070100,Cusco,070000,Cusco
1,070103,Poroy,070100,Cusco,070000,Cusco
1,070104,San Jerónimo,070100,Cusco,070000,Cusco
1,070105,San Sebastián,070100,Cusco,070000,Cusco
1,070106,Santiago,070100,Cusco,070000,Cusco
1,070107,Saylla,070100,Cusco,070000,Cusco
1,070108,Wanchaq,070100,Cusco,070000,Cusco
1,070808,Alto Pichigua,070800,Espinar,070000,Cusco
1,070802,Condoroma,070800,Espinar,070000,Cusco
1,070803,Coporaque,070800,Espinar,070000,Cusco
1,070801,Espinar,070800,Espinar,070000,Cusco
1,070804,Ocoruro,070800,Espinar,070000,Cusco
1,070805,Pallpata,070800,Espinar,070000,Cusco
1,070806,Pichigua,070800,Espinar,070000,Cusco
1,070807,Suyckutambo,070800,Espinar,070000,Cusco
1,070917,Cielo Punco,070900,La Convención,070000,Cusco
1,070902,Echarate,070900,La Convención,070000,Cusco
1,070903,Huayopata,070900,La Convención,070000,Cusco
1,070911,Inkawasi,070900,La Convención,070000,Cusco
1,070909,Kimbiri,070900,La Convención,070000,Cusco
1,070916,Kumpirushiato,070900,La Convención,070000,Cusco
1,070918,Manitea,070900,La Convención,070000,Cusco
1,070904,Maranura,070900,La Convención,070000,Cusco
1,070915,Megantoni,070900,La Convención,070000,Cusco
1,070905,Ocobamba,070900,La Convención,070000,Cusco
1,070910,Pichari,070900,La Convención,070000,Cusco
1,070908,Quellouno,070900,La Convención,070000,Cusco
1,070901,Santa Ana,070900,La Convención,070000,Cusco
1,070906,Santa Teresa,070900,La Convención,070000,Cusco
1,070919,Unión Asháninka,070900,La Convención,070000,Cusco
1,070907,Vilcabamba,070900,La Convención,070000,Cusco
1,070913,Villa Kintiarina,070900,La Convención,070000,Cusco
1,070912,Villa Virgen,070900,La Convención,070000,Cusco
1,071002,Accha,071000,Paruro,070000,Cusco
1,071003,Ccapi,071000,Paruro,070000,Cusco
1,071004,Colcha,071000,Paruro,070000,Cusco
1,071005,Huanoquite,071000,Paruro,070000,Cusco
1,071006,Omacha,071000,Paruro,070000,Cusco
1,071008,Paccaritambo,071000,Paruro,070000,Cusco
1,071001,Paruro,071000,Paruro,070000,Cusco
1,071009,Pillpinto,071000,Paruro,070000,Cusco
1,071007,Yaurisque,071000,Paruro,070000,Cusco
1,071102,Caicay,071100,Paucartambo,070000,Cusco
1,071104,Challabamba,071100,Paucartambo,070000,Cusco
1,071103,Colquepata,071100,Paucartambo,070000,Cusco
1,071106,Huancarani,071100,Paucartambo,070000,Cusco
1,071105,Kosñipata,071100,Paucartambo,070000,Cusco
1,071101,Paucartambo,071100,Paucartambo,070000,Cusco
1,071202,Andahuaylillas,071200,Quispicanchi,070000,Cusco
1,071203,Camanti,071200,Quispicanchi,070000,Cusco
1,071204,Ccarhuayo,071200,Quispicanchi,070000,Cusco
1,071205,Ccatca,071200,Quispicanchi,070000,Cusco
1,071206,Cusipata,071200,Quispicanchi,070000,Cusco
1,071207,Huaro,071200,Quispicanchi,070000,Cusco
1,071208,Lucre,071200,Quispicanchi,070000,Cusco
1,071209,Marcapata,071200,Quispicanchi,070000,Cusco
1,071210,Ocongate,071200,Quispicanchi,070000,Cusco
1,071211,Oropesa,071200,Quispicanchi,070000,Cusco
1,071212,Quiquijana,071200,Quispicanchi,070000,Cusco
1,071201,Urcos,071200,Quispicanchi,070000,Cusco
1,071302,Chinchero,071300,Urubamba,070000,Cusco
1,071303,Huayllabamba,071300,Urubamba,070000,Cusco
1,071304,Machupicchu,071300,Urubamba,070000,Cusco
1,071305,Maras,071300,Urubamba,070000,Cusco
1,071306,Ollantaytambo,071300,Urubamba,070000,Cusco
1,071301,Urubamba,071300,Urubamba,070000,Cusco
1,071307,Yucay,071300,Urubamba,070000,Cusco
1,080201,Acobamba,080200,Acobamba,080000,Huancavelica
1,080203,Andabamba,080200,Acobamba,080000,Huancavelica
1,080202,Anta,080200,Acobamba,080000,Huancavelica
1,080204,Caja,080200,Acobamba,080000,Huancavelica
1,080205,Marcas,080200,Acobamba,080000,Huancavelica
1,080206,Paucara,080200,Acobamba,080000,Huancavelica
1,080207,Pomacocha,080200,Acobamba,080000,Huancavelica
1,080208,Rosario,080200,Acobamba,080000,Huancavelica
1,080302,Anchonga,080300,Angaraes,080000,Huancavelica
1,080303,Callanmarca,080300,Angaraes,080000,Huancavelica
1,080312,Ccochaccasa,080300,Angaraes,080000,Huancavelica
1,080305,Chincho,080300,Angaraes,080000,Huancavelica
1,080304,Congalla,080300,Angaraes,080000,Huancavelica
1,080306,Huallay - Grande,080300,Angaraes,080000,Huancavelica
1,080307,Huanca-Huanca,080300,Angaraes,080000,Huancavelica
1,080308,Julcamarca,080300,Angaraes,080000,Huancavelica
1,080301,Lircay,080300,Angaraes,080000,Huancavelica
1,080309,San Antonio De Antaparco,080300,Angaraes,080000,Huancavelica
1,080310,Santo Tomás De Pata,080300,Angaraes,080000,Huancavelica
1,080311,Secclla,080300,Angaraes,080000,Huancavelica
1,080402,Arma,080400,Castrovirreyna,080000,Huancavelica
1,080403,Aurahua,080400,Castrovirreyna,080000,Huancavelica
1,080405,Capillas,080400,Castrovirreyna,080000,Huancavelica
1,080401,Castrovirreyna,080400,Castrovirreyna,080000,Huancavelica
1,080408,Chupamarca,080400,Castrovirreyna,080000,Huancavelica
1,080406,Cocas,080400,Castrovirreyna,080000,Huancavelica
1,080409,Huachos,080400,Castrovirreyna,080000,Huancavelica
1,080410,Huamatambo,080400,Castrovirreyna,080000,Huancavelica
1,080414,Mollepampa,080400,Castrovirreyna,080000,Huancavelica
1,080422,San Juan,080400,Castrovirreyna,080000,Huancavelica
1,080429,Santa Ana,080400,Castrovirreyna,080000,Huancavelica
1,080427,Tantara,080400,Castrovirreyna,080000,Huancavelica
1,080428,Ticrapo,080400,Castrovirreyna,080000,Huancavelica
1,080702,Anco,080700,Churcampa,080000,Huancavelica
1,080703,Chinchihuasi,080700,Churcampa,080000,Huancavelica
1,080701,Churcampa,080700,Churcampa,080000,Huancavelica
1,080711,Cosme,080700,Churcampa,080000,Huancavelica
1,080704,El Carmen,080700,Churcampa,080000,Huancavelica
1,080705,La Merced,080700,Churcampa,080000,Huancavelica
1,080706,Locroja,080700,Churcampa,080000,Huancavelica
1,080710,Pachamarca,080700,Churcampa,080000,Huancavelica
1,080707,Paucarbamba,080700,Churcampa,080000,Huancavelica
1,080708,San Miguel De Mayocc,080700,Churcampa,080000,Huancavelica
1,080709,San Pedro De Coris,080700,Churcampa,080000,Huancavelica
1,080102,Acobambilla,080100,Huancavelica,080000,Huancavelica
1,080103,Acoria,080100,Huancavelica,080000,Huancavelica
1,080119,Ascensión,080100,Huancavelica,080000,Huancavelica
1,080104,Conayca,080100,Huancavelica,080000,Huancavelica
1,080105,Cuenca,080100,Huancavelica,080000,Huancavelica
1,080106,Huachocolpa,080100,Huancavelica,080000,Huancavelica
1,080101,Huancavelica,080100,Huancavelica,080000,Huancavelica
1,080120,Huando,080100,Huancavelica,080000,Huancavelica
1,080108,Huayllahuara,080100,Huancavelica,080000,Huancavelica
1,080109,Izcuchaca,080100,Huancavelica,080000,Huancavelica
1,080110,Laria,080100,Huancavelica,080000,Huancavelica
1,080111,Manta,080100,Huancavelica,080000,Huancavelica
1,080112,Mariscal Cáceres,080100,Huancavelica,080000,Huancavelica
1,080113,Moya,080100,Huancavelica,080000,Huancavelica
1,080114,Nuevo Occoro,080100,Huancavelica,080000,Huancavelica
1,080115,Palca,080100,Huancavelica,080000,Huancavelica
1,080116,Pilchaca,080100,Huancavelica,080000,Huancavelica
1,080117,Vilca,080100,Huancavelica,080000,Huancavelica
1,080118,Yauli,080100,Huancavelica,080000,Huancavelica
1,080601,Ayavi,080600,Huaytara,080000,Huancavelica
1,080602,Córdova,080600,Huaytara,080000,Huancavelica
1,080603,Huayacundo Arma,080600,Huaytara,080000,Huancavelica
1,080604,Huaytara,080600,Huaytara,080000,Huancavelica
1,080605,Laramarca,080600,Huaytara,080000,Huancavelica
1,080606,Ocoyo,080600,Huaytara,080000,Huancavelica
1,080607,Pilpichaca,080600,Huaytara,080000,Huancavelica
1,080608,Querco,080600,Huaytara,080000,Huancavelica
1,080609,Quito-Arma,080600,Huaytara,080000,Huancavelica
1,080610,San Antonio De Cusicancha,080600,Huaytara,080000,Huancavelica
1,080611,San Francisco De Sangayaico,080600,Huaytara,080000,Huancavelica
1,080612,San Isidro,080600,Huaytara,080000,Huancavelica
1,080613,Santiago De Chocorvos,080600,Huaytara,080000,Huancavelica
1,080614,Santiago De Quirahuara,080600,Huaytara,080000,Huancavelica
1,080615,Santo Domingo De Capillas,080600,Huaytara,080000,Huancavelica
1,080616,Tambo,080600,Huaytara,080000,Huancavelica
1,080502,Acostambo,080500,Tayacaja,080000,Huancavelica
1,080503,Acraquia,080500,Tayacaja,080000,Huancavelica
1,080504,Ahuaycha,080500,Tayacaja,080000,Huancavelica
1,080529,Andaymarca,080500,Tayacaja,080000,Huancavelica
1,080534,Cochabamba,080500,Tayacaja,080000,Huancavelica
1,080506,Colcabamba,080500,Tayacaja,080000,Huancavelica
1,080509,Daniel Hernandez,080500,Tayacaja,080000,Huancavelica
1,080511,Huachocolpa,080500,Tayacaja,080000,Huancavelica
1,080512,Huaribamba,080500,Tayacaja,080000,Huancavelica
1,080533,Lambras,080500,Tayacaja,080000,Huancavelica
1,080515,Ñahuimpuquio,080500,Tayacaja,080000,Huancavelica
1,080501,Pampas,080500,Tayacaja,080000,Huancavelica
1,080517,Pazos,080500,Tayacaja,080000,Huancavelica
1,080531,Pichos,080500,Tayacaja,080000,Huancavelica
1,080528,Quichuas,080500,Tayacaja,080000,Huancavelica
1,080518,Quishuar,080500,Tayacaja,080000,Huancavelica
1,080530,Roble,080500,Tayacaja,080000,Huancavelica
1,080519,Salcabamba,080500,Tayacaja,080000,Huancavelica
1,080526,Salcahuasi,080500,Tayacaja,080000,Huancavelica
1,080520,San Marcos De Rocchac,080500,Tayacaja,080000,Huancavelica
1,080532,Santiago De Tucuma,080500,Tayacaja,080000,Huancavelica
1,080523,Surcubamba,080500,Tayacaja,080000,Huancavelica
1,080525,Tintay Puncu,080500,Tayacaja,080000,Huancavelica
1,090201,Ambo,090200,Ambo,090000,Huánuco
